PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13544;Aparcamiento para residentes. Ortega y Gasset II;;;;;Plazas: 549Abierto 24 horas   Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=052a7339ae51c010VgnVCM2000000c205a0aRCRD;JOSE ORTEGA Y GASSET;CALLE;V;44;;;;;MADRID;MADRID;28006;LISTA;SALAMANCA;442597;4475900;4.042.987.952.977.710;-36.780.407.406.414.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13549;Aparcamiento para residentes. Ortega y Gasset III;;;;;Plazas: 402 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5b4a7339ae51c010VgnVCM2000000c205a0aRCRD;JOSE ORTEGA Y GASSET;CALLE;V;35;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;442379;4475948;4.043.029.683.639.000;-36.806.150.060.871.900;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13553;Aparcamiento para residentes. Ortega y Gasset IV;;;;;Plazas: 369 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a17a7339ae51c010VgnVCM2000000c205a0aRCRD;JOSE ORTEGA Y GASSET;CALLE;V;25 -B;;;;;MADRID;MADRID;28006;CASTELLANA;SALAMANCA;442064;4475960;4.043.038.301.657.130;-3.684.329.518.611.800;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
167691;Aparcamiento para residentes. Ortiz Campos;;;;;Plazas: 151 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c54ff632081c010VgnVCM1000000b205a0aRCRD;ORTIZ CAMPOS;CALLE;V;12;;;;;MADRID;MADRID;28026;PRADOLONGO;USERA;440079;4470964;40.385.235.846.277.700;-37.072.468.134.338.900;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13510;Aparcamiento para residentes. Osa de la Vega;;;;;Plazas: 294 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef6d7339ae51c010VgnVCM2000000c205a0aRCRD;OSA DE LA VEGA;CALLE;V;6;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;434423;4469891;40.375.143.122.825.400;-37.737.671.808.919.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13628;Aparcamiento para residentes. Pablo Casals;;;;;Plazas: 152 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=369d7339ae51c010VgnVCM2000000c205a0aRCRD;PABLO CASALS;ROTONDA;;1;;;;;MADRID;MADRID;;PUERTA DEL ANGEL;LATINA;438693;4473970;4.041.221.418.658.150;-37.238.765.894.181.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13591;Aparcamiento para residentes. Pablo Iglesias I;;;;;Plazas: 180 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d9115cbed51c010VgnVCM2000000c205a0aRCRD;PABLO IGLESIAS;AVENIDA;V;16;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;440211;4477617;4.044.517.862.138.330;-37.063.299.914.141.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13517;Aparcamiento para residentes. Pablo Iglesias II;;;;;Plazas: 504 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=73c115cbed51c010VgnVCM2000000c205a0aRCRD;PABLO IGLESIAS;AVENIDA;V;40;;;;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;439968;4478025;40.448.836.583.456.300;-3.709.222.086.628.090;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13557;Aparcamiento para residentes. Pan y Toros;;;;;Plazas: 226  Abierto 24 horas   Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8cbd7339ae51c010VgnVCM2000000c205a0aRCRD;PAN Y TOROS;CALLE;V;6 - b;;;;;MADRID;MADRID;28041;LOS ANGELES;VILLAVERDE;441102;4468192;4.036.033.692.617.680;-36.949.856.545.050.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81799;Aparcamiento para residentes. Panamá;;;;;Plazas: 435 Abierto 24 horas   Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7d3ec2c6e051c010VgnVCM2000000c205a0aRCRD;DOCTOR FLEMING;CALLE;V;13;;;;;MADRID;MADRID;28036;HISPANOAMERICA;CHAMARTIN;441743;4478972;40.457.494.031.619.900;-3.688.390.425.258.080;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
63333;Aparcamiento para residentes. Parque de Santa María;;;;;Plazas: 459 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e2a946be351c010VgnVCM2000000c205a0aRCRD;SANTA VIRGILIA;CALLE;V;19;;;;;MADRID;MADRID;28033;PINAR DEL REY;HORTALEZA;445809;4481136;4.047.725.506.619.170;-36.406.233.923.237.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13619;Aparcamiento para residentes. Paseo de Pintor Rosales I;;;;;Plazas: 315 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f27339ae51c010VgnVCM2000000c205a0aRCRD;PINTOR ROSALES;PASEO;V;40;;;;c/v Marqués de Urquijo;MADRID;MADRID;28008;ARGUELLES;MONCLOA-ARAVACA;438981;4475734;4.042.812.626.338.580;-3.720.651.954.392.560;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13637;Aparcamiento para residentes. Paseo de Pintor Rosales III;;;;;Plazas: 733 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16437339ae51c010VgnVCM2000000c205a0aRCRD;PINTOR ROSALES;PASEO;V;1;;;;c/v Rey Francisco;MADRID;MADRID;28008;CASA DE CAMPO;MONCLOA-ARAVACA;438894;4475714;40.427.939.697.492.900;-3.721.675.597.515.290;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13592;Aparcamiento para residentes. Pedro Yagüe;;;;;Plazas: 198 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d2ed7339ae51c010VgnVCM2000000c205a0aRCRD;"PEDRO YAG&amp;Uuml;E";CALLE;V;3;;;;c/v Paseo de Santa María de la Cabeza, 112;MADRID;MADRID;28019;COMILLAS;CARABANCHEL;440041;4471796;4.039.272.811.310.560;-3.707.784.721.668.430;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24131;Aparcamiento para residentes. Peñuelas;;;;;Plazas: 239 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92916545f951c010VgnVCM2000000c205a0aRCRD;ESPERANZA;PASEO;V;13;;;;;MADRID;MADRID;28005;ACACIAS;ARGANZUELA;440255;4472885;4.040.255.377.348.080;-3.705.365.746.147.260;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13617;Aparcamiento para residentes. Pérez Pillado;;;;;Plazas: 531 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba57339ae51c010VgnVCM2000000c205a0aRCRD;TENIENTE DE ALCALDE PEREZ PILLADO;PLAZA;V;1-B;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;440139;4476989;4.043.951.614.014.720;-37.071.196.707.992.000;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13545;Aparcamiento para residentes. Pez Volador;;;;;Plazas: 657 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=290e7339ae51c010VgnVCM2000000c205a0aRCRD;PEZ VOLADOR;CALLE;V;21;;;;;MADRID;MADRID;28007;ESTRELLA;RETIRO;443673;4474162;40.414.296.394.398.100;-36.652.019.753.895.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13542;Aparcamiento para residentes. Pico de los Artilleros;;;;;Plazas: 195 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f2e7339ae51c010VgnVCM2000000c205a0aRCRD;PICO DE LOS ARTILLEROS;CALLE;V;19;;;;;MADRID;MADRID;28030;MARROQUINA;MORATALAZ;445850;4473359;4.040.720.726.405.860;-36.394.755.525.698.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81802;Aparcamiento para residentes. Pilar de Zaragoza;;;;;Plazas: 180 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a8ec2c6e051c010VgnVCM2000000c205a0aRCRD;PILAR DE ZARAGOZA;CALLE;V;54;;;;;MADRID;MADRID;28028;GUINDALERA;SALAMANCA;443188;4476532;4.043.561.355.880.130;-36.711.302.937.521.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13593;Aparcamiento para residentes. Pío Baroja I;;;;;Plazas: 495 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c55e7339ae51c010VgnVCM2000000c205a0aRCRD;DOCTOR LAGUNA;PLAZA;V;14;;;;;MADRID;MADRID;28009;NIÑO JESUS;RETIRO;443017;4474252;4.041.506.242.077.730;-3.672.941.578.351.560;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13594;Aparcamiento para residentes. Pío Baroja II;;;;;Plazas: 268 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e1015cbed51c010VgnVCM2000000c205a0aRCRD;LUIS DE HOYOS SAINZ;CALLE;V;82;;;;;MADRID;MADRID;28030;VINATEROS;MORATALAZ;445997;4472927;40.403.325.112.237.400;-36.377.064.713.535.600;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13595;Aparcamiento para residentes. Platón;;;;;Plazas: 218 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35c47339ae51c010VgnVCM2000000c205a0aRCRD;PLATON;PLAZA;V;3;;;;;MADRID;MADRID;28027;SAN PASCUAL;CIUDAD LINEAL;444801;4477266;4.044.233.465.735.810;-3.652.177.539.229.510;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
5298038;Aparcamiento para residentes. Poeta Leopoldo de Luis;;;;;Plazas: 314 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a94e8235c3580210VgnVCM1000000b205a0aRCRD;CASTILLA;CALLE;V;16;;;;;MADRID;MADRID;28039;BELLAS VISTAS;TETUAN;440362;4478516;4.045.328.805.539.010;-3.704.634.105.906.310;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13488;Aparcamiento para residentes. Pradillo;;;;;Plazas: 143 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1c7e7339ae51c010VgnVCM2000000c205a0aRCRD;PRADILLO;CALLE;V;31;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;443158;4478030;4.044.910.622.626.730;-3.671.618.277.009.410;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
7401268;Aparcamiento para residentes. Pradillo II;;;;;Plazas: 68 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información);0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e84b78a52ffd4410VgnVCM1000000b205a0aRCRD;PRADILLO;CALLE;V;39;;;;;MADRID;MADRID;28002;CIUDAD JARDIN;CHAMARTIN;443199;4478037;4.044.918.185.512.990;-36.710.058.129.264.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13596;Aparcamiento para residentes. Puerto Monasterio;;;;;Plazas: 244 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62ae7339ae51c010VgnVCM2000000c205a0aRCRD;PUERTO DEL MONASTERIO;CALLE;V;17;;;;;MADRID;MADRID;28053;SAN DIEGO;PUENTE DE VALLECAS;443771;4471960;4.039.446.617.270.600;-3.663.852.045.873.060;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13509;Aparcamiento para residentes. Rafael Finat;;;;;Plazas: 311 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfono: 91 705 91 23;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b8ce7339ae51c010VgnVCM2000000c205a0aRCRD;RAFAEL FINAT;CALLE;V;65;;;;;MADRID;MADRID;28044;LAS AGUILAS;LATINA;435237;4470835;4.038.371.073.816.260;-37.642.871.215.174.800;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13506;Aparcamiento para residentes. Rafael Salgado;;;;;Plazas: 372 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0fee7339ae51c010VgnVCM2000000c205a0aRCRD;RAFAEL SALGADO;CALLE;V;13-B;;;;;MADRID;MADRID;28036;HISPANOAMERICA;CHAMARTIN;441785;4478609;4.045.423.592.494.190;-36.878.618.457.591.200;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
24132;Aparcamiento para residentes. Rafaela Ybarra;;;;;Plazas: 257 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e35f6545f951c010VgnVCM2000000c205a0aRCRD;RAFAELA YBARRA;AVENIDA;V;51;;;;FRENTE C/ ANTONIO PRIETO;MADRID;MADRID;28026;PRADOLONGO;USERA;439743;4470456;4.038.063.517.341.080;-37.111.687.792.815.200;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
183557;Aparcamiento para residentes. Ramales;;;;;Plazas: 455 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca57bdc85c01c010VgnVCM2000000c205a0aRCRD;REQUENA;CALLE;V;7;;;;;MADRID;MADRID;28013;PALACIO;CENTRO;439621;4474504;40.417.092.659.885.800;-37.129.905.271.195.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13597;Aparcamiento para residentes. Ramón Gómez de la Serna;;;;;Plazas: 597 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=551f7339ae51c010VgnVCM2000000c205a0aRCRD;RAMON GOMEZ DE LA SERNA;CALLE;V;143-B;;;;;MADRID;MADRID;28035;PEÑA GRANDE;FUENCARRAL-EL PARDO;438713;4481862;4.048.330.982.107.020;-37.244.038.246.970.500;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13599;Aparcamiento para residentes. Ramos Carrión;;;;;Plazas: 579 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab3f7339ae51c010VgnVCM2000000c205a0aRCRD;CLARA DEL REY;CALLE;V;61;;;;;MADRID;MADRID;28002;PROSPERIDAD;CHAMARTIN;443437;4477691;4.044.607.141.622.330;-3.668.298.074.072.120;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13598;Aparcamiento para residentes. Redondela;;;;;Plazas: 661 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8be47339ae51c010VgnVCM2000000c205a0aRCRD;VERIN;PLAZA;V;3-B;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;440018;4481228;4.047.769.399.639.780;-3.708.947.586.113.170;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81827;Aparcamiento para residentes. Reina Victoria;;;;;Plazas: 382 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ecc2c6e051c010VgnVCM2000000c205a0aRCRD;REINA VICTORIA;AVENIDA;V;34;;;;;MADRID;MADRID;28003;CIUDAD UNIVERSITARIA;MONCLOA-ARAVACA;439876;4477832;40.447.091.226.852.000;-3.710.300.419.035.640;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13618;Aparcamiento para residentes. Ribadavia;;;;;Plazas: 448 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f16f7339ae51c010VgnVCM2000000c205a0aRCRD;RIBADAVIA;CALLE;V;47;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;440332;4480687;404.728.431.267.083;-37.051.923.830.735.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13491;Aparcamiento para residentes. Ribadeo;;;;;Plazas: 221 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d1157339ae51c010VgnVCM2000000c205a0aRCRD;RIBADEO;PLAZA;V;2-B;;;;;MADRID;MADRID;28029;EL PILAR;FUENCARRAL-EL PARDO;439901;4481195;4.047.738.824.582.840;-3.710.324.683.665.140;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81829;Aparcamiento para residentes. Ríos Rosas;;;;;Plazas: 248 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60bec2c6e051c010VgnVCM2000000c205a0aRCRD;RIOS ROSAS;CALLE;V;20;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;440571;4477246;40.441.862.351.880.700;-37.020.503.958.373.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13484;Aparcamiento para residentes. Rutilio Gacís;;;;;Plazas: 605 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=488f7339ae51c010VgnVCM2000000c205a0aRCRD;GUILLERMO DE OSMA;CALLE;V;3;;;;;MADRID;MADRID;28045;CHOPERA;ARGANZUELA;441080;4471921;4.039.392.846.187.190;-36.955.547.777.769.100;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13600;Aparcamiento para residentes. San Amaro;;;;;Plazas: 220 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28357339ae51c010VgnVCM2000000c205a0aRCRD;PRESIDENTE CARMONA;AVENIDA;V;4-B;;;;;MADRID;MADRID;28020;CUATRO CAMINOS;TETUAN;441006;4478545;4.045.359.534.488.950;-3.697.042.370.060.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13638;Aparcamiento para residentes. San Antonio de la Florida;;;;;Plazas: 183 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=86827339ae51c010VgnVCM2000000c205a0aRCRD;SAN ANTONIO DE LA FLORIDA;GLORIETA;V;2-B;;;;;MADRID;MADRID;28008;CASA DE CAMPO;MONCLOA-ARAVACA;438465;4475432;4.042.536.764.645.900;-37.267.053.522.879.700;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13601;Aparcamiento para residentes. San Aureliano;;;;;Plazas: 194 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eaf7339ae51c010VgnVCM2000000c205a0aRCRD;SAN AURELIANO;CALLE;V;9;;;;;MADRID;MADRID;28021;SAN ANDRES;VILLAVERDE;439323;4466255;4.034.275.979.067.730;-37.157.159.732.461.300;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81830;Aparcamiento para residentes. San Cipriano;;;;;Plazas: 149 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfonos: 91 032 73 18                    654 651 152;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e476bdc85c01c010VgnVCM2000000c205a0aRCRD;SAN CIPRIANO;CALLE;V;53;;;;;MADRID;MADRID;28032;CASCO H.VICALVARO;VICALVARO;449055;4472982;4.040.401.372.127.020;-3.601.675.154.549.260;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13602;Aparcamiento para residentes. San Francisco de Sales I;;;;;Plazas: 284 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6c637339ae51c010VgnVCM2000000c205a0aRCRD;ANDRES MELLADO;CALLE;V;116;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439565;4477206;404.414.293.715.104;-3.713.907.903.523.520;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81831;Aparcamiento para residentes. San Francisco de Sales II;;;;;Plazas: 447 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7437bdc85c01c010VgnVCM2000000c205a0aRCRD;SAN FRANCISCO DE SALES;PASEO;V;27;;;;;MADRID;MADRID;28003;VALLEHERMOSO;CHAMBERI;439548;4477255;4.044.186.954.568.830;-37.141.130.129.979.400;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13603;Aparcamiento para residentes. San Germán;;;;;Plazas: 243 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e557339ae51c010VgnVCM2000000c205a0aRCRD;INFANTA MERCEDES;CALLE;V;40;;;;;MADRID;MADRID;28020;CASTILLEJOS;TETUAN;440973;4479012;4.045.779.993.088.590;-369.747.502.964.215;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
13621;Aparcamiento para residentes. San Juan de la Cruz;;;;;Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4857339ae51c010VgnVCM2000000c205a0aRCRD;SAN JUAN DE LA CRUZ;PLAZA;V;3-B;;;;;MADRID;MADRID;28003;RIOS ROSAS;CHAMBERI;441261;4477161;4.044.114.575.525.750;-3.693.906.999.649.190;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
81833;Aparcamiento para residentes. San Juan de la Salle;;;;;Plazas: 254 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid;0;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b96bdc85c01c010VgnVCM2000000c205a0aRCRD;SAN JUAN DE LA SALLE;CALLE;V;2;;;;;MADRID;MADRID;28036;EL VISO;CHAMARTIN;441669;4478235;4.045.084.961.018.320;-36.891.952.944.971.600;;;;/contenido/entidadesYorganismos/AparcamientosResidentes; 
